Date,Load,Irridiance,Temperature,Wind,Humidity
8/21/22 23:00,3205,0,26.4,4.08,19.9
8/22/22 0:00,3143,0,26.33,3.62,19.84
8/22/22 1:00,3433,0,26.28,3.16,19.78
8/22/22 2:00,3379,0,26.23,2.82,19.65
8/22/22 3:00,3478,0,26.19,2.63,19.65
8/22/22 4:00,3379,2.33,26.22,2.5,19.71
8/22/22 5:00,3038,50.65,27.31,2.53,20.51
8/22/22 6:00,3311,141.25,28.3,2.78,20.57
8/22/22 7:00,3414,220.35,28.94,2.38,20.45
8/22/22 8:00,5270,315.7,29.61,2.33,20.57
8/22/22 9:00,7359,367.85,30.27,2.8,20.69
8/22/22 10:00,7416,397.62,30.63,3.18,20.81
8/22/22 11:00,5285,401.73,30.82,3.57,20.81
8/22/22 12:00,5270,337.9,30.83,3.98,20.87
8/22/22 13:00,3867,317.02,30.67,4.4,20.87
8/22/22 14:00,3517,222.52,30.32,4.46,20.87
8/22/22 15:00,5170,131.88,29.85,4.31,20.81
8/22/22 16:00,5564,39.25,29.15,4.32,21
8/22/22 17:00,7287,0,28.12,4.71,21.42
8/22/22 18:00,9224,0,27.69,5.27,21.3
8/22/22 19:00,8925,0,27.45,5.53,21.18
8/22/22 20:00,5172,0,27.27,5.67,21.12
8/22/22 21:00,4976,0,27.11,5.58,21.06
8/22/22 22:00,3323,0,26.97,5.35,20.94
8/22/22 23:00,3153,0,26.87,5.17,20.87
8/23/22 0:00,3045,0,26.83,4.98,20.81
8/23/22 1:00,3336,0,26.77,4.87,20.75
8/23/22 2:00,3374,0,26.71,4.73,20.69
8/23/22 3:00,3113,0,26.65,4.74,20.63
8/23/22 4:00,3409,1.98,26.71,4.75,20.69
8/23/22 5:00,3411,33.1,27.95,4.65,21.67
8/23/22 6:00,3122,98.05,28.79,5.22,21.85
8/23/22 7:00,3487,176.2,29.51,6.17,21.91
8/23/22 8:00,5020,244.55,30,6.4,21.85
8/23/22 9:00,7451,330.2,30.26,6.24,21.85
8/23/22 10:00,7302,303.58,30.43,5.93,21.79
8/23/22 11:00,5212,314.8,30.51,5.65,21.73
8/23/22 12:00,4834,280.8,30.47,5.68,21.55
8/23/22 13:00,3935,209.05,30.3,5.76,21.42
8/23/22 14:00,3818,168.12,30.01,5.71,21.3
8/23/22 15:00,4866,89.15,29.58,5.44,21.18
8/23/22 16:00,5489,25.88,28.87,5.11,21.42
8/23/22 17:00,7387,0,27.97,5.11,21.61
8/23/22 18:00,9184,0,27.64,5.18,21.48
8/23/22 19:00,9242,0,27.48,5.16,21.36
8/23/22 20:00,5287,0,27.39,5.12,21.36
8/23/22 21:00,5143,0,27.28,5.1,21.3
8/23/22 22:00,3265,0,27.19,4.99,21.36
8/23/22 23:00,3080,0,27.13,4.78,21.36
8/24/22 0:00,3082,0,27.1,4.5,21.42
8/24/22 1:00,3074,0,27.09,4.3,21.55
8/24/22 2:00,3387,0,27.11,4.22,21.61
8/24/22 3:00,3469,0,27.09,4.05,21.61
8/24/22 4:00,3347,1.27,27.09,3.94,21.55
8/24/22 5:00,3064,23.62,27.71,3.83,22.09
8/24/22 6:00,3492,104.77,28.5,3.9,22.16
8/24/22 7:00,3104,187.4,29.24,4.18,22.03
8/24/22 8:00,4888,253.42,29.9,4.08,22.03
8/24/22 9:00,7530,322.83,30.35,4.05,21.97
8/24/22 10:00,7186,345.8,30.44,4.17,21.73
8/24/22 11:00,5290,304.08,30.32,4.32,21.55
8/24/22 12:00,4971,277.15,30.24,4.19,21.36
8/24/22 13:00,3634,209.6,30.06,4.08,21.3
8/24/22 14:00,3667,167,29.5,4.49,21.18
8/24/22 15:00,5062,95.45,28.95,4.86,21.42
8/24/22 16:00,5451,31.25,28.42,4.83,21.85
8/24/22 17:00,7348,0,27.87,4.85,21.85
8/24/22 18:00,9223,0,27.63,5.19,21.73
8/24/22 19:00,9293,0,27.48,5.36,21.67
8/24/22 20:00,5148,0,27.36,5.3,21.67
8/24/22 21:00,4859,0,27.26,5.34,21.67
8/24/22 22:00,3408,0,27.21,5.32,21.67
8/24/22 23:00,3009,0,27.14,5.02,21.61
8/25/22 0:00,3014,0,27.05,4.76,21.55
8/25/22 1:00,3187,0,26.98,4.28,21.42
8/25/22 2:00,3182,0,26.93,3.78,21.42
8/25/22 3:00,3268,0,26.87,3.41,21.36
8/25/22 4:00,3401,0.8,26.85,3,21.42
8/25/22 5:00,3279,3.75,27.59,2.38,22.03
8/25/22 6:00,3417,16.98,28.44,2.13,21.97
8/25/22 7:00,3411,20.83,29.11,2.01,21.36
8/25/22 8:00,5086,48.15,29.3,1.7,20.51
8/25/22 9:00,7457,118.65,29.54,1.73,20.57
8/25/22 10:00,7139,202.5,29.72,1.77,20.69
8/25/22 11:00,5206,234.55,29.83,1.77,20.69
8/25/22 12:00,5198,221.8,29.85,1.88,20.63
8/25/22 13:00,3706,190.38,29.72,1.99,20.57
8/25/22 14:00,3977,139.9,29.41,2.09,20.57
8/25/22 15:00,5097,67.45,29.01,2.29,20.75
8/25/22 16:00,5561,16.83,28.43,2.95,20.94
8/25/22 17:00,7514,0,27.8,4.05,21.3
8/25/22 18:00,9280,0,27.56,4.72,21.36
8/25/22 19:00,8927,0,27.45,4.8,21.42
8/25/22 20:00,5045,0,27.35,4.5,21.48
8/25/22 21:00,5183,0,27.27,4.05,21.55
8/25/22 22:00,3402,0,27.21,3.86,21.55
8/25/22 23:00,3462,0,27.16,4.03,21.61
8/26/22 0:00,3358,0,27.12,4.31,21.55
8/26/22 1:00,3049,0,26.99,4.47,21.48
8/26/22 2:00,3466,0,26.85,4.49,21.42
8/26/22 3:00,3265,0,26.75,4.55,21.42
8/26/22 4:00,3367,1.33,26.72,4.6,21.42
8/26/22 5:00,3268,28.25,27.52,4.37,22.09
8/26/22 6:00,3410,94.48,28.42,4.29,22.64
8/26/22 7:00,3427,167.83,29.23,4.58,22.52
8/26/22 8:00,5125,249.33,29.75,4.73,22.22
8/26/22 9:00,7298,297.25,29.88,5.04,22.09
8/26/22 10:00,7155,313.95,29.9,5.29,21.91
8/26/22 11:00,4935,373.27,29.83,5.56,21.48
8/26/22 12:00,4875,334.62,29.68,5.64,21.12
8/26/22 13:00,3601,254.5,29.44,5.56,20.87
8/26/22 14:00,3536,172.27,29.12,5.34,20.75
8/26/22 15:00,5091,90.05,28.69,5.14,20.81
8/26/22 16:00,5562,23.02,28.12,5.07,21.12
8/26/22 17:00,7326,0,27.44,5.18,21.24
8/26/22 18:00,8963,0,27.17,5.38,21.24
8/26/22 19:00,9348,0,27.04,5.48,21.3
8/26/22 20:00,4982,0,26.91,5.39,21.3
8/26/22 21:00,4938,0,26.79,5.16,21.3
8/26/22 22:00,3197,0,26.68,5.3,21.24
8/26/22 23:00,3050,0,26.58,5.38,21.12
8/27/22 0:00,3465,0,26.44,5.22,21
8/27/22 1:00,3452,0,26.31,5.18,20.75
8/27/22 2:00,3108,0,26.2,5.2,20.51
8/27/22 3:00,3500,0,26.12,5.17,20.32
8/27/22 4:00,3003,1.67,26.05,5.12,20.32
8/27/22 5:00,3151,33.45,26.44,4.89,20.69
8/27/22 6:00,3295,100.67,27.05,5.02,20.81
8/27/22 7:00,3036,180,27.88,5.26,20.57
8/27/22 8:00,5156,281.35,28.59,5.06,20.32
8/27/22 9:00,7497,326.35,29.09,4.77,20.2
8/27/22 10:00,7526,369.8,29.43,4.43,20.26
8/27/22 11:00,4850,374.27,29.75,3.83,20.51
8/27/22 12:00,4883,361.73,30.01,3.56,20.75
8/27/22 13:00,3880,291.58,30.02,3.78,20.94
8/27/22 14:00,3903,185.85,29.77,3.85,21
8/27/22 15:00,5109,98.5,29.37,3.79,21.06
8/27/22 16:00,5529,30.15,28.73,3.83,21.18
8/27/22 17:00,7545,0,27.81,4.04,21.48
8/27/22 18:00,9233,0,27.41,4.11,21.36
8/27/22 19:00,9280,0,27.2,3.96,21.3
8/27/22 20:00,4877,0,27.05,3.79,21.3
8/27/22 21:00,5011,0,26.94,3.88,21.24
8/27/22 22:00,3163,0,26.83,4.22,21.12
8/27/22 23:00,3105,0,26.73,4.76,21.06
8/28/22 0:00,3142,0,26.59,4.99,21
8/28/22 1:00,3202,0,26.4,4.78,20.81
8/28/22 2:00,3031,0,26.27,4.89,20.63
8/28/22 3:00,3235,0,26.17,5.12,20.51
8/28/22 4:00,3022,1.35,26.06,5.01,20.32
8/28/22 5:00,3273,35.75,26.52,4.67,20.57
8/28/22 6:00,3008,103.27,27.1,4.52,20.69
8/28/22 7:00,3472,189.73,27.69,4.55,20.51
8/28/22 8:00,5057,271.05,28.23,4.25,20.45
8/28/22 9:00,7183,341.92,28.65,3.66,20.45
8/28/22 10:00,7222,346.45,29.14,3.18,20.51
8/28/22 11:00,5206,368.88,29.62,3.04,20.75
8/28/22 12:00,5154,366.75,30.01,3.26,20.94
8/28/22 13:00,3979,315.3,30.05,3.49,21
8/28/22 14:00,3707,228.5,29.94,3.6,21.18
8/28/22 15:00,5126,122.9,29.62,3.77,21.36
8/28/22 16:00,5692,32.62,28.9,3.98,21.55
8/28/22 17:00,7541,0,28.03,4.33,21.73
8/28/22 18:00,9083,0,27.6,4.73,21.55
8/28/22 19:00,9265,0,27.3,5.02,21.3
8/28/22 20:00,4921,0,27.06,5.85,20.87
8/28/22 21:00,5244,0,26.81,6.22,20.57
8/28/22 22:00,3122,0,26.6,6.37,20.32
8/28/22 23:00,3294,0,26.41,6.31,20.32
8/29/22 0:00,3195,0,26.25,6.02,20.32
8/29/22 1:00,3276,0,26.11,5.76,20.32
8/29/22 2:00,3008,0,25.98,5.58,20.26
8/29/22 3:00,3389,0,25.83,5.46,20.2
8/29/22 4:00,3108,1.17,25.72,5.44,20.08
8/29/22 5:00,3111,31.88,25.94,4.87,20.14
8/29/22 6:00,3367,109.9,26.48,4.67,20.26
8/29/22 7:00,3301,197.52,27.28,5.13,20.32
8/29/22 8:00,4835,276.55,28,5.19,20.39
8/29/22 9:00,7270,338.95,28.64,4.94,20.45
8/29/22 10:00,7387,366.02,29.26,4.49,20.63
8/29/22 11:00,5029,361.35,29.8,4.22,20.81
8/29/22 12:00,5041,332.17,30.15,4.28,20.87
8/29/22 13:00,3743,281.73,30.1,4.5,20.75
8/29/22 14:00,3992,191,29.81,4.53,20.75
8/29/22 15:00,5217,97.95,29.37,4.48,20.87
8/29/22 16:00,5483,26.4,28.64,4.38,21.12
8/29/22 17:00,7177,0,27.76,4.24,21.24
8/29/22 18:00,9192,0,27.39,4.19,21.12
8/29/22 19:00,9205,0,27.16,4.23,21
8/29/22 20:00,4963,0,26.96,4.23,20.87
8/29/22 21:00,5221,0,26.76,4.29,20.75
8/29/22 22:00,3317,0,26.59,4.41,20.69
8/29/22 23:00,3010,0,26.45,4.38,20.63
8/30/22 0:00,3309,0,26.3,4.17,20.57
8/30/22 1:00,3130,0,26.14,3.81,20.45
8/30/22 2:00,3075,0,26,3.81,20.32
8/30/22 3:00,3051,0,25.87,3.88,20.2
8/30/22 4:00,3195,0.38,25.8,4.07,20.14
8/30/22 5:00,3135,8.33,26.3,4.18,20.45
8/30/22 6:00,3353,28.55,26.77,4.26,20.51
8/30/22 7:00,3472,84.65,27.23,4.93,20.39
8/30/22 8:00,4961,201.6,27.7,5.07,20.32
8/30/22 9:00,7226,236.83,28.28,5.01,20.08
8/30/22 10:00,7331,258.6,28.77,4.69,19.84
8/30/22 11:00,5175,349.73,29.12,4.05,19.59
8/30/22 12:00,5066,358.92,29.32,3.38,19.65
8/30/22 13:00,3809,281.48,29.4,3.04,19.65
8/30/22 14:00,3688,185.08,29.24,2.91,19.65
8/30/22 15:00,5193,99.92,28.9,2.93,19.84
8/30/22 16:00,5303,27.35,28.22,3.11,20.02
8/30/22 17:00,7164,0,27.4,3.36,20.51
8/30/22 18:00,9118,0,27.05,3.69,20.45
8/30/22 19:00,8911,0,26.76,4,20.32
8/30/22 20:00,5262,0,26.51,4.13,20.14
8/30/22 21:00,4827,0,26.22,4.08,19.96
8/30/22 22:00,3412,0,25.97,3.99,19.84
8/30/22 23:00,3024,0,25.79,3.97,19.65
8/31/22 0:00,3222,0,25.62,3.83,19.53
8/31/22 1:00,3260,0,25.44,3.63,19.41
8/31/22 2:00,3226,0,25.33,3.5,19.29
8/31/22 3:00,3101,0,25.23,3.45,19.17
8/31/22 4:00,3375,1.3,25.2,3.39,19.1
8/31/22 5:00,3131,46.17,26.44,3.3,19.84
8/31/22 6:00,3186,136.4,27.58,3.14,19.96
8/31/22 7:00,3301,250.9,28.55,2.91,19.84
8/31/22 8:00,5076,350.7,29.45,2.68,19.84
8/31/22 9:00,7571,413.7,30.3,2.51,19.9
8/31/22 10:00,7297,446.88,30.91,2.5,20.08
8/31/22 11:00,5168,437.15,31.13,2.84,20.26
8/31/22 12:00,5190,392.9,31.13,3.35,20.51
8/31/22 13:00,3974,345.2,30.88,3.81,20.57
8/31/22 14:00,3587,251.4,30.4,4.05,20.51
8/31/22 15:00,4823,137.42,29.68,4.11,20.45
8/31/22 16:00,5338,36.12,28.74,4.24,20.45
8/31/22 17:00,7205,0,27.68,4.41,20.81
8/31/22 18:00,9316,0,27.26,4.34,20.63
8/31/22 19:00,9240,0,26.99,4.12,20.45
8/31/22 20:00,5263,0,26.75,3.83,20.26
8/31/22 21:00,5265,0,26.57,3.47,20.02
8/31/22 22:00,3218,0,26.41,3.05,19.84
8/31/22 23:00,3114,0,26.33,2.64,19.65
9/1/22 0:00,3029,0,26.28,2.33,19.53
9/1/22 1:00,3488,0,26.33,2.07,19.29
9/1/22 2:00,3384,0,26.34,1.97,19.17
9/1/22 3:00,3001,0,26.31,1.95,19.04
9/1/22 4:00,3255,0.52,26.4,1.89,18.92
9/1/22 5:00,3240,9.42,27.23,1.7,19.53
9/1/22 6:00,3220,27.7,28.19,1.44,19.53
9/1/22 7:00,3491,74.4,28.87,1.13,19.29
9/1/22 8:00,5097,186.75,29.44,1.06,19.35
9/1/22 9:00,7502,299.58,30.1,1.08,19.53
9/1/22 10:00,7120,329,30.65,1.17,19.65
9/1/22 11:00,4814,369.67,30.98,1.41,19.78
9/1/22 12:00,5103,323.3,31.05,1.73,19.84
9/1/22 13:00,3708,250.27,30.83,2.05,19.84
9/1/22 14:00,3624,166.73,30.46,2.49,19.84
9/1/22 15:00,5096,86.85,29.98,2.83,20.08
9/1/22 16:00,5736,25.12,29.11,3.26,20.26
9/1/22 17:00,7194,0,28.14,4.13,20.63
9/1/22 18:00,9054,0,27.72,4.6,20.75
9/1/22 19:00,9063,0,27.45,4.52,20.75
9/1/22 20:00,4841,0,27.29,4.15,20.69
9/1/22 21:00,5265,0,27.19,3.71,20.69
9/1/22 22:00,3305,0,27.12,3.35,20.69
9/1/22 23:00,3275,0,27.08,2.91,20.63
9/2/22 0:00,3275,0,27.12,2.44,20.51
9/2/22 1:00,3338,0,27.22,1.98,20.32
9/2/22 2:00,3066,0,27.32,1.51,20.26
9/2/22 3:00,3217,0,27.34,1.17,20.14
9/2/22 4:00,3167,0.38,27.31,1.06,20.08
9/2/22 5:00,3500,13.77,27.63,1.09,20.81
9/2/22 6:00,3405,64.35,28.44,0.59,20.87
9/2/22 7:00,3160,132.12,29.47,0.55,20.45
9/2/22 8:00,5113,241.52,29.78,2.17,20.51
9/2/22 9:00,7364,354.05,29.93,2.94,21
9/2/22 10:00,7373,357.55,30.18,2.69,21.18
9/2/22 11:00,5040,415.25,30.51,2.36,21.3
9/2/22 12:00,4852,379.02,30.66,2.38,21.36
9/2/22 13:00,3960,305.73,30.67,2.53,21.3
9/2/22 14:00,3990,210.33,30.46,2.85,21.18
9/2/22 15:00,5114,103.42,30.06,2.88,21.12
9/2/22 16:00,5389,28.65,29.38,2.69,21.18
9/2/22 17:00,7362,0,28.52,2.5,21.48
9/2/22 18:00,9365,0,28.19,2.32,21.18
9/2/22 19:00,9038,0,27.95,2.16,20.81
9/2/22 20:00,4865,0,27.64,2.28,20.57
9/2/22 21:00,4875,0,27.28,2.57,20.45
9/2/22 22:00,3167,0,26.94,2.91,20.39
9/2/22 23:00,3452,0,26.66,3.22,20.26
9/3/22 0:00,3093,0,26.4,3.41,20.14
9/3/22 1:00,3196,0,26.15,3.62,20.08
9/3/22 2:00,3127,0,25.91,3.99,19.96
9/3/22 3:00,3107,0,25.73,4.36,19.9
9/3/22 4:00,3018,1.52,25.6,4.45,19.84
9/3/22 5:00,3447,33.85,26.38,4.22,20.39
9/3/22 6:00,3114,101.88,27.26,3.9,20.81
9/3/22 7:00,3497,188.98,28.4,3.33,20.75
9/3/22 8:00,4880,287.62,29.41,2.59,20.02
9/3/22 9:00,7569,376.38,30.55,2.15,19.53
9/3/22 10:00,7177,380.58,31.3,1.89,19.53
9/3/22 11:00,5070,396.02,31.65,1.78,19.71
9/3/22 12:00,5111,380.6,31.69,1.93,19.84
9/3/22 13:00,3726,299.52,31.5,2.09,19.96
9/3/22 14:00,3964,207.6,31.19,2.32,19.96
9/3/22 15:00,5200,112.88,30.75,2.67,20.26
9/3/22 16:00,5297,28.85,29.9,2.99,20.45
9/3/22 17:00,7571,0,28.81,3.82,21.06
9/3/22 18:00,9305,0,28.28,4.61,21
9/3/22 19:00,9172,0,27.9,5.03,20.75
9/3/22 20:00,5289,0,27.68,5.1,20.63
9/3/22 21:00,5219,0,27.51,5.07,20.51
9/3/22 22:00,3024,0,27.31,4.98,20.51
9/3/22 23:00,3220,0,27.12,4.72,20.51
9/4/22 0:00,3495,0,26.94,4.28,20.51
9/4/22 1:00,3340,0,26.81,3.75,20.51
9/4/22 2:00,3122,0,26.7,3.31,20.45
9/4/22 3:00,3001,0,26.62,2.85,20.32
9/4/22 4:00,3268,1.15,26.63,2.31,20.2
9/4/22 5:00,3488,41.25,27.23,1.66,20.57
9/4/22 6:00,3158,133.3,27.98,1.02,20.32
9/4/22 7:00,3078,245.33,28.88,1.35,20.14
9/4/22 8:00,4873,280.05,29.6,1.45,20.26
9/4/22 9:00,7239,351,30.32,1.08,20.32
9/4/22 10:00,7536,399.23,31.11,0.4,20.39
9/4/22 11:00,5081,349.9,31.87,0.57,21.06
9/4/22 12:00,5120,381.8,32.12,1.66,21.36
9/4/22 13:00,3928,300.77,31.99,2.74,21.42
9/4/22 14:00,3700,144.75,31.4,3.82,21.36
9/4/22 15:00,4823,63.15,30.57,4.7,21.36
9/4/22 16:00,5701,24.2,29.28,5.56,21.42
9/4/22 17:00,7549,0,28.12,6.25,21.42
9/4/22 18:00,9182,0,27.67,6.15,21.24
9/4/22 19:00,9198,0,27.44,5.66,21.12
9/4/22 20:00,4998,0,27.33,5.05,21.06
9/4/22 21:00,5186,0,27.29,4.64,21.06
9/4/22 22:00,3270,0,27.18,4.42,21.06
9/4/22 23:00,3165,0,27.08,4.09,21
9/5/22 0:00,3114,0,26.98,3.72,20.94
9/5/22 1:00,3078,0,26.89,3.35,20.94
9/5/22 2:00,3407,0,26.76,3.05,20.87
9/5/22 3:00,3259,0,26.62,2.51,20.75
9/5/22 4:00,3413,1.17,26.59,1.67,20.51
9/5/22 5:00,3132,40.98,27.16,0.71,20.32
9/5/22 6:00,3415,145.85,28.34,0.66,19.9
9/5/22 7:00,3161,258.6,29.73,1.7,19.53
9/5/22 8:00,5004,339.1,30.64,2.23,19.65
9/5/22 9:00,7537,356.17,31.5,2.26,19.96
9/5/22 10:00,7597,433.25,32.13,2.24,20.75
9/5/22 11:00,5012,408.58,32.62,2.48,20.87
9/5/22 12:00,4961,389.02,32.79,2.53,21.06
9/5/22 13:00,3713,308.45,32.69,2.4,21.24
9/5/22 14:00,3802,218.9,32.47,2.5,21.3
9/5/22 15:00,4959,117.65,31.86,3.06,21.67
9/5/22 16:00,5605,27.08,30.77,4.01,22.46
9/5/22 17:00,7273,0,29.55,5.08,23.01
9/5/22 18:00,9328,0,29.08,6.26,22.83
9/5/22 19:00,9052,0,28.57,7.69,22.34
9/5/22 20:00,5044,0,28.07,7.92,21.79
9/5/22 21:00,4886,0,27.69,7.43,21.61
9/5/22 22:00,3431,0,27.38,7.12,21.42
9/5/22 23:00,3464,0,27.08,6.73,21.24
9/6/22 0:00,3346,0,26.82,6.45,21.06
9/6/22 1:00,3161,0,26.57,6.09,20.87
9/6/22 2:00,3441,0,26.3,5.53,20.69
9/6/22 3:00,3382,0,26.14,5.14,20.51
9/6/22 4:00,3395,1.5,26.05,4.94,20.39
9/6/22 5:00,3174,54.67,26.65,4.74,20.57
9/6/22 6:00,3338,166.08,27.62,5.36,20.51
9/6/22 7:00,3093,258.27,28.48,5.49,20.32
9/6/22 8:00,5046,335.42,29.34,5.44,20.39
9/6/22 9:00,7121,401.5,30.22,5.79,20.57
9/6/22 10:00,7572,418.17,30.94,6.12,20.63
9/6/22 11:00,4951,383.35,31.33,6.22,20.51
9/6/22 12:00,5255,377.92,31.42,6.05,20.51
9/6/22 13:00,3887,314.23,31.26,5.76,20.63
9/6/22 14:00,3714,191.85,30.87,5.64,20.87
9/6/22 15:00,5059,89.5,30.26,6.02,21.24
9/6/22 16:00,5461,23.2,29.15,6.73,21.48
9/6/22 17:00,7302,0,28.07,8.03,21.12
9/6/22 18:00,9371,0,27.59,8.46,21
9/6/22 19:00,9035,0,27.25,8.38,20.87
9/6/22 20:00,5253,0,26.97,7.97,20.75
9/6/22 21:00,5132,0,26.69,7.43,20.69
9/6/22 22:00,3371,0,26.43,7.2,20.45
9/6/22 23:00,3457,0,26.14,6.84,20.2
9/7/22 0:00,3281,0,25.86,6.38,20.02
9/7/22 1:00,3189,0,25.58,5.94,19.78
9/7/22 2:00,3064,0,25.4,5.91,19.59
9/7/22 3:00,3328,0,25.27,6,19.41
9/7/22 4:00,3343,1.33,25.2,6,19.29
9/7/22 5:00,3169,45.75,25.73,5.59,19.65
9/7/22 6:00,3327,145.5,26.83,6.02,19.9
9/7/22 7:00,3341,244.4,28.16,6.97,20.51
9/7/22 8:00,5092,323.9,29.15,6.95,21.06
9/7/22 9:00,7132,395.02,29.76,6.29,21.3
9/7/22 10:00,7135,396.3,30.11,5.74,21.36
9/7/22 11:00,4929,403.5,30.37,5.49,21.36
9/7/22 12:00,5131,399.02,30.35,5.41,21.24
9/7/22 13:00,3714,309.3,30.11,5.41,21.06
9/7/22 14:00,3596,188.33,29.71,5.37,20.81
9/7/22 15:00,4937,76.52,29.15,5.21,20.57
9/7/22 16:00,5347,20.67,28.32,5.07,20.63
9/7/22 17:00,7131,0,27.5,5.16,20.51
9/7/22 18:00,9062,0,27.13,5.2,20.26
9/7/22 19:00,9319,0,26.86,5.17,20.02
9/7/22 20:00,4880,0,26.59,5,19.84
9/7/22 21:00,5076,0,26.37,4.7,19.65
9/7/22 22:00,3257,0,26.22,4.41,19.59
9/7/22 23:00,3337,0,26.14,4.2,19.41
9/8/22 0:00,3145,0,26.05,3.94,19.29
9/8/22 1:00,3279,0,25.98,3.66,19.23
9/8/22 2:00,3065,0,25.94,3.5,19.17
9/8/22 3:00,3297,0,25.91,3.39,19.04
9/8/22 4:00,3316,1.33,25.92,3.33,18.92
9/8/22 5:00,3147,49.58,26.92,3.16,19.47
9/8/22 6:00,3361,155.12,27.97,2.76,19.41
9/8/22 7:00,3496,250.3,28.73,2.46,19.41
9/8/22 8:00,4869,299.58,29.33,2.34,19.53
9/8/22 9:00,7203,314.02,29.74,2.31,19.53
9/8/22 10:00,7176,381.45,30.08,2.41,19.65
9/8/22 11:00,4961,379.02,30.23,2.66,19.71
9/8/22 12:00,4823,341.17,30.12,2.92,19.71
9/8/22 13:00,3750,303.38,29.91,3.05,19.71
9/8/22 14:00,3787,203.85,29.59,3.11,19.71
9/8/22 15:00,4902,100.95,29.21,3.11,19.84
9/8/22 16:00,5676,22.58,28.55,3.26,20.14
9/8/22 17:00,7445,0,27.69,3.77,20.57
9/8/22 18:00,9232,0,27.37,4.24,20.45
9/8/22 19:00,9068,0,27.18,4.41,20.32
9/8/22 20:00,5081,0,27.04,4.32,20.32
9/8/22 21:00,5169,0,26.95,4.04,20.32
9/8/22 22:00,3448,0,26.9,3.49,20.39
9/8/22 23:00,3062,0,26.94,2.7,20.32
9/9/22 0:00,3142,0,27.15,1.7,20.08
9/9/22 1:00,3361,0,27.42,0.75,19.71
9/9/22 2:00,3405,0,27.17,1.14,19.65
9/9/22 3:00,3220,0,26.74,1.91,19.9
9/9/22 4:00,3078,1.23,26.48,2.29,19.9
9/9/22 5:00,3214,36,27.08,2.28,20.45
9/9/22 6:00,3181,137.7,28.04,2.51,20.51
9/9/22 7:00,3423,237.75,29.01,2.81,20.2
9/9/22 8:00,4968,334.15,29.94,2.44,19.9
9/9/22 9:00,7250,375.23,31,1.82,19.59
9/9/22 10:00,7506,399.15,31.98,1.21,19.41
9/9/22 11:00,4893,411.15,32.49,0.69,19.78
9/9/22 12:00,5037,373.4,32.9,0.55,19.71
9/9/22 13:00,3850,310.3,32.93,1.02,19.96
9/9/22 14:00,3660,228.42,32.57,1.71,20.45
9/9/22 15:00,4985,121.15,32.25,2.22,20.69
9/9/22 16:00,5660,25.38,31.14,2.54,21.18
9/9/22 17:00,7372,0,29.95,3.22,21.73
9/9/22 18:00,9176,0,29.3,3.57,21.91
9/9/22 19:00,9373,0,28.82,3.51,21.85
9/9/22 20:00,5106,0,28.45,3.22,21.85
9/9/22 21:00,5020,0,28.12,2.91,21.79
9/9/22 22:00,3232,0,27.81,2.64,21.73
9/9/22 23:00,3434,0,27.48,2.58,21.61
9/10/22 0:00,3064,0,27.15,2.79,21.48
9/10/22 1:00,3438,0,26.84,3.21,21.36
9/10/22 2:00,3399,0,26.62,3.55,21.18
9/10/22 3:00,3339,0,26.48,3.59,21.06
9/10/22 4:00,3087,0,26.45,3.57,21
9/10/22 5:00,3035,34.65,26.8,3.76,21.12
9/10/22 6:00,3076,107.98,27.35,3.64,21.48
9/10/22 7:00,3068,195.12,28.57,4.22,21.79
9/10/22 8:00,4818,298.17,29.98,4.38,21.79
9/10/22 9:00,7582,374.52,31.24,3.91,21.61
9/10/22 10:00,7493,403.12,32.29,3.16,21.55
9/10/22 11:00,5137,419.75,33.05,2.36,21.3
9/10/22 12:00,4941,394.6,33.57,1.7,20.57
9/10/22 13:00,3927,329.4,33.71,1.57,20.32
9/10/22 14:00,3829,234.88,33.3,2.55,21.06
9/10/22 15:00,5179,120.45,32.09,4.39,22.16
9/10/22 16:00,5440,25.42,30.47,6.24,22.28
9/10/22 17:00,7406,0,28.81,8.11,21.61
9/10/22 18:00,9207,0,27.52,7.69,21.12
9/10/22 19:00,9310,0,27.06,6.61,21
9/10/22 20:00,4949,0,26.9,5.91,20.87
9/10/22 21:00,5071,0,26.78,5.64,20.94
9/10/22 22:00,3078,0,26.67,5.86,20.75
9/10/22 23:00,3288,0,26.5,5.51,20.51
9/11/22 0:00,3037,0,26.37,4.5,20.39
9/11/22 1:00,3004,0,26.22,3.56,20.26
9/11/22 2:00,3495,0,26.14,3.27,20.2
9/11/22 3:00,3144,0,26.08,3.11,20.14
9/11/22 4:00,3061,0,26.03,3.09,20.08
9/11/22 5:00,3371,42.85,26.69,3.3,20.63
9/11/22 6:00,3413,132.58,27.36,3.41,21.06
9/11/22 7:00,3220,231.73,28.27,3.62,21.18
9/11/22 8:00,4850,315.62,29.42,3.87,20.69
9/11/22 9:00,7459,383.3,30.62,4.07,20.08
9/11/22 10:00,7409,411.95,31.33,4.01,19.96
9/11/22 11:00,5274,409.42,31.69,3.81,20.08
9/11/22 12:00,5154,319.92,31.83,3.6,20.26
9/11/22 13:00,3896,242.48,31.67,3.63,20.51
9/11/22 14:00,3562,177.83,31.3,3.93,20.94
9/11/22 15:00,5132,89.3,30.62,4.28,21.24
9/11/22 16:00,5373,18.25,29.49,4.41,21.91
9/11/22 17:00,7578,0,28.65,4.55,22.16
